epoch,step,n_vis,train_loss,train_acc,train_ppl,train_te,val_loss,val_acc,val_ppl,val_te,sav_version
0,459,0,1.6253600159501718,0.5794533708545144,6.397619464560625,0.29505851956877455,1.4441663324832916,0.603963955965909,4.286688445752131,0.23785952600199964,1
1,918,0,1.4411048876174395,0.6028444421750176,4.260053367867679,0.24744698086942815,1.3719667345285416,0.6106208570075756,3.98445216644506,0.2308011239902985,2
2,1377,0,1.3743987369121808,0.6173649880476878,3.984520951511476,0.23481143551167946,1.2968599498271942,0.6354965672348483,3.6953925850295697,0.21509450452042686,3
3,1836,0,1.3012724372036837,0.6402559345497462,3.704702940331382,0.22203554660928573,1.2459580873449643,0.6540852864583334,3.5173563760659605,0.19450229830033003,4
4,2295,0,1.2689240668334214,0.6483745234204793,3.583429647698005,0.2160717589060152,1.2281985903779666,0.6560887192234848,3.4510144469405017,0.1921520054862018,5
5,2754,0,1.2507365466722475,0.6530479340656021,3.5183563297841736,0.2124913046476079,1.2180979549884796,0.6584206321022726,3.4172685631446025,0.19326215586471607,6
6,3213,0,1.2375223875565207,0.6556978674957643,3.471875321824583,0.21030087338384415,1.2169504712025325,0.6576985677083332,3.4128057506580594,0.1977168224430136,7
7,3672,0,1.2256639227108759,0.658527274721617,3.4319907782339127,0.208615867285802,1.2172367423772812,0.6589311079545455,3.414298116806803,0.18411095684041612,8
8,4131,0,1.2138861452831942,0.661424575617284,3.3929204563869364,0.20640694056547387,1.214597982664903,0.6602405894886365,3.4049558217600526,0.18935394889826618,9
9,4590,0,1.203969733777389,0.6632903277051558,3.3567425930398427,0.2051070660334663,1.2120189120372136,0.661535274621212,3.3975380197951517,0.18317007387263254,10
10,5049,0,1.1956735689655629,0.6648716450314694,3.3286225492430552,0.20358028846593249,1.218213605384032,0.6589222301136364,3.4194615897874763,0.18130892563617784,11
11,5508,0,1.1853089115718352,0.6665384440813364,3.2936950180366775,0.20235172174338656,1.2138355349500973,0.6624127012310607,3.4058527218001706,0.18029721077270058,12
12,5967,0,1.1751552940973269,0.6688369001149839,3.2596753009802795,0.20095856169024115,1.2230548883477848,0.6609611742424243,3.4398674863938266,0.17857531716722794,13
13,6426,0,1.166302653179709,0.6701600702009198,3.2320366865891303,0.19957419636380538,1.2170851851503055,0.6638509114583334,3.4171088536884806,0.18254125134594032,14
14,6885,0,1.1543319683708657,0.6731422854635678,3.191664881333098,0.19780791786257218,1.2310471683740616,0.6627234256628787,3.4686758406565037,0.17399374664277137,15
15,7344,0,1.1440830285253087,0.6743405425441793,3.158885186098035,0.19653388672310837,1.2277447432279587,0.6629912405303031,3.455423178071971,0.17995374212675355,16
16,7803,0,1.1326348512780433,0.6763817969317356,3.121205204354172,0.19490346148212417,1.219425526758035,0.6629276160037879,3.4285628955139877,0.1764588430739165,17
17,8262,0,1.1191576799795777,0.679740075042363,3.078443900654852,0.19316246335960244,1.2387749279538791,0.660098544034091,3.4954336423442247,0.17923287841536742,18
18,8721,0,1.106755845557111,0.6820452447954488,3.0411500634227115,0.19132226238385516,1.2409304132064183,0.6613458806818181,3.502885035573686,0.17610631882260078,19
19,9180,0,1.0936011522683702,0.6852608327281531,2.999076817213255,0.18962758305519048,1.2581365952889125,0.6577843868371213,3.5652759463509267,0.167064001066996,20
20,9639,0,1.0778119864027484,0.688105842259744,2.9566282246935462,0.18720897404230738,1.249704880019029,0.6635890151515151,3.539484576213736,0.16395513992056537,21
21,10098,0,1.0633965699501287,0.6907178573589923,2.9102212653026456,0.18527528425956752,1.2693305735786755,0.6570859966856061,3.6140447894742653,0.1615679633238191,22
22,10557,0,1.0483910059617236,0.695005181856694,2.8673724632348887,0.18254912536185974,1.2811892206470172,0.6567205255681818,3.6574103590132023,0.16358084996914588,23
23,11016,0,1.032870010223264,0.6976773367526022,2.822664644903032,0.1802879023667636,1.2784917826453845,0.6607614228219697,3.6533376140799496,0.16387058829902978,24
24,11475,0,1.0159902119428763,0.7016125219377873,2.774601677646548,0.177914697621976,1.2873128230373065,0.6586928858901516,3.686606389618197,0.1608048229221956,25
25,11934,0,0.9974600824655271,0.7057870370370369,2.723276787624643,0.17527183957141212,1.3013148059447606,0.6642104640151515,3.7364862077271144,0.14928316836359742,26
26,12393,0,0.9807005990824149,0.709207062454612,2.676474259359609,0.17252451239596212,1.3268619775772095,0.6562085700757576,3.8472373191208473,0.1486422976896263,27
27,12852,0,0.9634518845408571,0.7138211843379332,2.6318156744566297,0.1695645444151976,1.320314961175124,0.6555294152462122,3.8157656181825987,0.15052758853937123,28
28,13311,0,0.9453571619291451,0.717020129811183,2.5845262092714565,0.16663218036034583,1.3357533166805904,0.6600171638257576,3.8815624229032912,0.14418260640831745,29
29,13770,0,0.9267305174684213,0.7223271831880899,2.536087064582439,0.1636789058215612,1.3449668387571971,0.6570534446022728,3.918402513992236,0.14762813321014193,30
30,14229,0,0.9068694365310254,0.7273402513011371,2.4854678587556247,0.16068640882378166,1.380523716410001,0.653119081439394,4.069270837816631,0.14162715620149433,31
31,14688,0,0.8888037720277159,0.7314365657528443,2.441701509040838,0.15760430861152816,1.3892833317319553,0.6531028053977274,4.105990945405339,0.1411545227861897,32
32,15147,0,0.869381998359248,0.7359465777051558,2.3934177920932664,0.15418525720558354,1.392280325293541,0.6546860203598485,4.122364477254871,0.13849476220736648,33
33,15606,0,0.8516771125897343,0.7406773859235047,2.3518405299500884,0.15128554830553148,1.4282383521397908,0.6566154711174245,4.271572702921659,0.1325429411002085,34
