epoch,step,n_vis,train_loss,train_acc,train_ppl,train_te,val_loss,val_acc,val_ppl,val_te,sav_version
0,1835,0,1.5994516836849806,0.5811069482288824,5.656510306752462,0.280981263847779,1.4774713616622122,0.6028728070175438,4.567077292232178,0.24721403077442997,1
1,3670,0,1.4604943813355158,0.6021236376021806,4.469934164463885,0.24728557932888806,1.4133496924450524,0.6035471491228068,4.2750445414592395,0.23458774286432807,2
2,5505,0,1.4214353514951972,0.6066450953678483,4.296826817883288,0.2402472105762366,1.3906710831742537,0.6046710526315786,4.1872366218587365,0.23252023861376805,3
3,7340,0,1.4020325179970556,0.6087585149863757,4.2117644142396795,0.23678959734264612,1.3841333345363014,0.6086129385964911,4.152758287148623,0.22794742740291307,4
4,9175,0,1.3895143232813323,0.6102861035422348,4.154425672619731,0.2345917018944909,1.3823312508432488,0.610921052631579,4.149176262856679,0.22684870198877302,5
5,11010,0,1.3801783066354592,0.6121083106267032,4.111159160314894,0.2333218633933062,1.3713246941566468,0.6090734649122809,4.107424458719684,0.21178266378256916,6
6,12845,0,1.3720733238825682,0.6135481948228882,4.076915682483018,0.231804048534143,1.3610482090397884,0.6146491228070174,4.054000250543963,0.21726391488292457,7
7,14680,0,1.3620379530116713,0.6157288828337876,4.036344654398718,0.23069229218597725,1.3587989204808286,0.6127412280701754,4.051136000441818,0.2175321844401587,8
8,16515,0,1.354882219084602,0.6167983651226175,4.0141743175820315,0.22933602569624378,1.3561556132216201,0.6134210526315788,4.029059992838301,0.2157511011107579,9
9,18350,0,1.3470056673811308,0.6189935286103548,3.9775719775475915,0.22808950621613752,1.3502492885840567,0.6159429824561403,4.012266999697687,0.2200860526385407,10
10,20185,0,1.3400552590796344,0.6200323569482293,3.9436198739431463,0.22717257486736583,1.3544245079944008,0.6187499999999998,4.033136815533023,0.21548763986381034,11
11,22020,0,1.3304865755567108,0.6227716280653949,3.9141722305377056,0.22546487484627784,1.3498887124814485,0.620674342105263,4.012529238689832,0.20619166302214462,12
12,23855,0,1.3198595102866275,0.6254266008174375,3.8676546169160404,0.22425989314026548,1.3479384993252002,0.6194298245614035,4.010430363025724,0.20550338011089603,13
13,25690,0,1.309164700066361,0.628038998637602,3.822520097815491,0.22224993261125245,1.3282831624934548,0.6257510964912281,3.919288614558464,0.2090625615350997,14
14,27525,0,1.2802736931016074,0.6381692779291548,3.717392414134915,0.21810344723666172,1.272925349285728,0.6427960526315788,3.7177297730129766,0.20099264575296094,15
15,29360,0,1.2428630314016211,0.6505160081743865,3.56917031152037,0.21234085933941182,1.2531576024858575,0.6537774122807019,3.6428474468815093,0.19162252255078566,16
16,31195,0,1.2131641034859078,0.658576294277929,3.45928038658715,0.2075550712460062,1.2452330005796333,0.6548026315789471,3.615531923203927,0.19410592860718293,17
17,33030,0,1.191984712362939,0.6625366144414159,3.3824332636992986,0.20441611247026104,1.24394738862389,0.6578837719298243,3.6114725714017792,0.1866733476732426,18
18,34865,0,1.1751623969311935,0.6660337193460495,3.3251931435330837,0.20170727099712282,1.2461662825785185,0.6544353070175437,3.6208636756505754,0.1849290379489765,19
19,36700,0,1.1585015863098955,0.6703320844686649,3.2665140531236987,0.19911820627146776,1.242530081774059,0.6562719298245615,3.6131699798990327,0.1830550328605393,20
20,38535,0,1.138263190474757,0.6739075272479556,3.1965241783103426,0.196408909145846,1.2467559889743203,0.6593804824561402,3.635159670439056,0.1732911088681612,21
21,40370,0,1.1204534746970403,0.6777528950953678,3.1377099571831524,0.1933231546329771,1.261831031347576,0.6592817982456143,3.7096231414914516,0.1672824903178358,22
22,42205,0,1.0997933796056285,0.6821866485013609,3.0689979735193864,0.19059227937790957,1.2715268844052365,0.6583991228070174,3.746305133603423,0.16424202110365638,23
23,44040,0,1.0795149398597126,0.686638283378747,3.0084748920585453,0.18742989580701294,1.2713555900674118,0.6553234649122806,3.7414547876007425,0.16637813961021203,24
24,45875,0,1.0587417675298956,0.6905526226158043,2.9449217399789513,0.18428110588963098,1.294988971634915,0.6520723684210527,3.848521419087681,0.16572127231605058,25
25,47710,0,1.034301672189697,0.6970010217983663,2.8683659068344634,0.180792867777909,1.3015642561410603,0.6524945175438597,3.8827983404450217,0.159822352990527,26
26,49545,0,1.0090696478896959,0.7021032016348775,2.794168751925816,0.17673484135222614,1.3230854203826503,0.6518037280701754,3.989374292488013,0.1576651900168328,27
27,51380,0,0.98492837130861,0.7074616825613087,2.725497713338285,0.1727742712626469,1.334860404541618,0.6476260964912279,4.032053018563668,0.15924377937632142,28
28,53215,0,0.9586565248647893,0.7141970367847414,2.651903976997707,0.1687465229730618,1.3480595381636369,0.6519298245614036,4.103328763835131,0.1531174373575463,29
29,55050,0,0.9304305283022837,0.7207910422343331,2.5770261321369894,0.16415847915451245,1.3746581378735994,0.6472861842105263,4.207082613324469,0.148670435106904,30
30,56885,0,0.9044326432556807,0.7270291212534056,2.5079641178326244,0.15991223884096875,1.4041581191514667,0.6508223684210529,4.3730071576512755,0.1414787149396017,31
