epoch,step,n_vis,train_loss,train_acc,train_ppl,train_te,val_loss,val_acc,val_ppl,val_te,sav_version
0,1835,-1,0.9332700395291768,0.7368151585981456,3.6111929857989282,0.1924931225381013,0.63723318984634,0.7852982170862909,1.9326980375119123,0.10618546207636712,1
1,3670,-1,0.6137590006278062,0.7883604325939613,1.8861823753755735,0.1242954738061394,0.5561957994573995,0.7964291781078554,1.7673103140377302,0.07422674627188577,2
2,5505,-1,0.5219619851914673,0.8116139128677721,1.710426711372884,0.11212715279378555,0.4328990604532392,0.8399988741296698,1.5691002798943785,0.09506805887556878,3
3,7340,-1,0.41673918421245726,0.8545826499050855,1.537168038009474,0.10132853219095239,0.33914240865330947,0.8821737013073464,1.4190801054579623,0.07452259029327432,4
4,9175,-1,0.32060398058686657,0.8938810997245166,1.392425382545327,0.09046324488380124,0.22903521982462782,0.9229425308387332,1.2690300875915335,0.07121566717297453,5
5,11010,-1,0.28519305787594834,0.9055811734195979,1.3440143761569074,0.0853275903147591,0.26709563496865724,0.9077294167445724,1.3226532005656582,0.07476480851661925,5
6,12845,-1,0.2593400491944613,0.9142419432582779,1.3080618667142834,0.08250637731927625,0.2287629824327795,0.9253173961940944,1.2656708019484504,0.05726869103239614,6
7,14680,-1,0.24892683565129375,0.9180688151170654,1.2943557948142803,0.08226729467556176,0.20357172012721236,0.9375596751653676,1.2380830276937032,0.04520647616199671,7
8,16515,-1,0.22903293441341585,0.9244409177635016,1.2672549106785853,0.07891277627962032,0.17876201479842788,0.9394770373712488,1.200123332067753,0.070656124207148,8
9,18350,-1,0.20696787043939008,0.9308780752570374,1.2385140753574255,0.0772400308594701,0.18683421954904733,0.94066118964863,1.2145600969437031,0.06195294199394712,8
10,20185,-1,0.20811061330078734,0.9310748172721025,1.2409805318783311,0.07742470749805237,0.17729762516131525,0.940041143771517,1.202755497218253,0.0552399870367291,9
11,22020,-1,0.20100757599952923,0.9316083378241823,1.2321273585058845,0.07451983618906545,0.182981849265726,0.9354983530698591,1.2055734818809287,0.05335746258177142,9
12,23855,-1,0.19582200333658778,0.9342049750638363,1.225782464121344,0.07528004476493194,0.18502794645334544,0.9426371972883609,1.2221771603353253,0.054442958634548885,9
13,25690,-1,0.19395233013233226,0.9349577473950623,1.223253073271362,0.0735777050075646,0.1849870726662247,0.936597277507063,1.2154458466465017,0.0641165260122595,9
14,27525,-1,0.18367004673610815,0.937339491575976,1.2105092231361767,0.07354429924042923,0.15683491664791577,0.9469613217636438,1.1751061134585699,0.05481700213081229,10
15,29360,-1,0.1833441592620975,0.9383672615098946,1.209502283740678,0.07231266520934768,0.16174980096126856,0.9443371721586873,1.1806311938602534,0.05554930279204602,10
16,31195,-1,0.17954247253578998,0.939835517349432,1.207232683740154,0.07270429440415827,0.15587715124221224,0.9468504658521404,1.1756259825481843,0.05563644672276078,11
17,33030,-1,0.17333931562767366,0.9413550961091531,1.1980954698784791,0.07069455441904315,0.15764912470783057,0.9470106115853081,1.182105209624669,0.04629725846587439,11
18,34865,-1,0.1738894191253372,0.9413470526182249,1.1978582167807414,0.07203601988631868,0.1643434285333282,0.9418542620916798,1.1867380952383726,0.06377785687573118,11
19,36700,-1,0.16964506523871453,0.9424807821639963,1.1941437369152847,0.07198576619939528,0.2150155634080109,0.9362293046404854,1.2615066593485038,0.052086963320985086,11
20,38535,-1,0.1653635901919178,0.9434254699475095,1.1869219367149255,0.06991865449745124,0.1774339100836139,0.9415957830210909,1.209480137271478,0.059495868692455094,11
21,40370,-1,0.16294199277542795,0.9451892902923369,1.184222622630868,0.07003235903211667,0.17148693688213826,0.9485938024946642,1.204515435964997,0.05216333765573202,11
22,42205,-1,0.1569950940818285,0.9474561665147913,1.1775022084613949,0.06947878687574557,0.14657771673641706,0.9551836579367513,1.1685992031051173,0.04777551878449316,12
23,44040,-1,0.15167405472951623,0.951657478951783,1.170950837600725,0.06854522892978587,0.14171991452182595,0.9609298849243065,1.160172280822716,0.048411490113430385,13
24,45875,-1,0.14252572229959334,0.9556474740915051,1.1594114012507395,0.06869417050908902,0.11622704563564376,0.965584601052808,1.1295209161382402,0.044705105315133636,14
25,47710,-1,0.1451779037280064,0.9562282253930126,1.1644568515473983,0.0693088751481682,0.11972935423254967,0.9637073116490885,1.133138459646581,0.05115342931231386,14
26,49545,-1,0.1401951170270141,0.9576686461913299,1.1581343974914384,0.0680661950733221,0.134369536526011,0.9640064367974669,1.1508815771146161,0.05114670804454516,14
27,51380,-1,0.137583407287661,0.9586812427512229,1.1546659757939466,0.06698010641756294,0.143154738421895,0.9601792220101083,1.1661944592210116,0.04680778613734315,14
28,53215,-1,0.13385482946365096,0.9603642675858487,1.1500324018902794,0.06757661440323603,0.12921583170659448,0.9668445408130169,1.1539345584995735,0.047346740117968474,14
29,55050,-1,0.13229677664516976,0.9614392326956951,1.148455138979543,0.06700144890690782,0.15342533777614958,0.9570799981543804,1.177605982404126,0.06405095786867346,14
30,56885,-1,0.12903544903689695,0.9622333816445823,1.144972288572317,0.06705570826413765,0.11968194346286748,0.9699153175742705,1.1351555658823083,0.044839693677885185,14
31,58720,-1,0.12717633612976698,0.9633131803822246,1.1425545404110709,0.06571185828594901,0.11119818036493502,0.9702804007107501,1.1229509352822338,0.055193535785088725,15
32,60555,-1,0.12442606734162659,0.9644695271289955,1.1408315046828503,0.06641096007423779,0.1260099772952105,0.9644203022440537,1.1530526749360328,0.05906246785770032,15
33,62390,-1,0.11990754580307925,0.965512201987803,1.1342538801028266,0.06667318092247568,0.11373533590843803,0.9702185585333108,1.1277105119276472,0.05128206334182276,15
34,64225,-1,0.12430577265918356,0.9647027430563347,1.1397321047610978,0.06536214177497708,0.10074118844380504,0.971645049669787,1.1155059209804843,0.04836801352308013,16
35,66060,-1,0.11480485856563502,0.96733473026883,1.1280761851092156,0.06568034744786912,0.11428412155885445,0.9697784901116464,1.1277992618377601,0.047683943798922386,16
36,67895,-1,0.11235590163308731,0.9683608716774643,1.1249333084513928,0.06509633132936923,0.10533060369719016,0.9730649451919337,1.1157647792891952,0.04811752992403664,16
37,69730,-1,0.11991815271277274,0.9663026038826577,1.1360823599827383,0.06553580590604377,0.12535319129789346,0.9684689077094746,1.1454558058050253,0.04841383151957445,16
38,71565,-1,0.11288201621814811,0.9682529195241742,1.1265069376277308,0.06360080275696559,0.11769522686341875,0.9704252511966771,1.1306457538831107,0.0465638208152259,16
39,73400,-1,0.1142676447434427,0.9677615834706,1.1278112658227661,0.06353508231497329,0.12582054578846222,0.9694604333550003,1.156482746610138,0.04939889682313656,16
40,75235,-1,0.10745973360828791,0.9698436659587247,1.1188663580516434,0.06312728990544499,0.12560957162395903,0.9686663824217222,1.1467720063849514,0.0520368678458573,16
41,77070,-1,0.10999241845748242,0.9691690027622728,1.1223506816070759,0.06493954833819762,0.10346182914156662,0.9738960455322927,1.1162934487012928,0.05402647797338933,16
42,78905,-1,0.11299313730065398,0.9685238883020794,1.1268736611325207,0.0648193162106987,0.09551959285316498,0.9744769211815972,1.1038836769199858,0.04939789898618004,17
43,80740,-1,0.10926077617966755,0.9694883653630952,1.1226544009285402,0.06318417824588902,0.1327021780374803,0.9678024708723272,1.164831328844382,0.045289588247624336,17
44,82575,-1,0.10792692434930874,0.9695907915578048,1.1192362431335823,0.0636545894035959,0.12331247537543899,0.9693788010004011,1.1417541032414242,0.04789804520309357,17
45,84410,-1,0.10586244895957837,0.9702413029939148,1.118244063769164,0.06215893401820543,0.1085316464451975,0.9727363411346392,1.1208188666191907,0.05335637814946026,17
46,86245,-1,0.10655285359870348,0.9702295210548377,1.1182686886081161,0.06346633375848253,0.11450813899895078,0.9704127879937011,1.1259738638685473,0.05321426029563036,17
47,88080,-1,0.10421945158270383,0.970719914727992,1.1158196565328338,0.06374484722880042,0.11706299224169925,0.9700194627884989,1.1362780469871803,0.04662890259823392,17
48,89915,-1,0.10901952091990195,0.9695332171586925,1.1236841750332833,0.06329072981869106,0.10368891209854107,0.9717622574065056,1.1169405733745796,0.047890599511582206,17
49,91750,-1,0.10684239674684382,0.9703152388745415,1.1180433805978185,0.06360919454330911,0.12315791130654122,0.9689352269303279,1.1415523647534151,0.04954237760027132,17
50,93585,-1,0.10034805434636711,0.9722489607926992,1.1101628424756103,0.06276240262837476,0.10957795746232334,0.9734198204752557,1.1247522412665087,0.049296064547929196,17
51,95420,-1,0.10480496081274907,0.9709015917031117,1.1161979301469287,0.062438128115322906,0.11886656938218756,0.9713765071209969,1.137491518353523,0.04960062739954487,17
52,97255,-1,0.10415516867326466,0.9712560078747616,1.1162764464920565,0.0634600632679239,0.12307654666763387,0.9716158977697111,1.1468425544319427,0.04504009103738895,17
