epoch,step,n_vis,train_loss,train_acc,train_ppl,train_te,val_loss,val_acc,val_ppl,val_te,sav_version
0,1835,0,1.9708849349528632,0.4809817779291553,8.124010211116369,0.3350604421894115,1.8068801478335732,0.510168242872807,6.508323899679104,0.2883272625860877,1
1,3670,0,1.7531286865553999,0.5228047300749319,6.0987097567116395,0.2957466156288032,1.6357955926343015,0.5490559895833333,5.447457184170299,0.25820314857672855,2
2,5505,0,1.6288955412053931,0.5536095559434605,5.382668436249873,0.27500808899622176,1.5623810943804288,0.5652292351973685,5.051803530057835,0.2477473535852336,3
3,7340,0,1.5798160545832454,0.5654714641519074,5.11063752137764,0.2666426524668023,1.555703139932532,0.5695038377192982,5.01367476474827,0.2512452261649221,4
4,9175,0,1.5463856960837132,0.571675430006812,4.945464600623637,0.26171656345667677,1.5342944013445001,0.5749623081140351,4.92299957939957,0.2320716467560674,5
5,11010,0,1.5213871179224685,0.577625010643733,4.80410850124158,0.25785896198671887,1.5396587453390422,0.5775287828947369,4.992170674334161,0.21843683494508467,6
6,12845,0,1.4964986052110345,0.5824311882663488,4.670507299451584,0.25393615182639023,1.5393607522311963,0.5730246025219299,4.953755290650306,0.24902642085183843,7
7,14680,0,1.4694774460727578,0.5873640263113079,4.535487926026342,0.2503635468117846,1.5210771943393506,0.5769308525219299,4.879029982258347,0.23568249937100325,8
8,16515,0,1.4401293587944488,0.5923314564884197,4.404076958618007,0.2462599616022058,1.5375956359662508,0.5783357319078948,4.999357398246909,0.22471326698747934,9
9,18350,0,1.4040983384246721,0.5985053537976839,4.236856455613514,0.24124263581901337,1.5310899339224162,0.5832956414473685,4.974687888592285,0.21497529279191005,10
10,20185,0,1.3671811196394772,0.6056491612738419,4.066232000633807,0.23591965766428893,1.5554754966183713,0.5784590871710527,5.08873538686968,0.21647876159777865,11
11,22020,0,1.3201819729090387,0.6160600625851499,3.867761534621722,0.22908524995056465,1.5810290292689675,0.5761787280701754,5.263620340440038,0.21499997511563892,12
12,23855,0,1.2707991146911393,0.6261737376532698,3.6777134250700603,0.22166650114425646,1.6143022474489714,0.5725877192982456,5.472804318457871,0.20344508588822394,13
13,25690,0,1.2120768465852867,0.63935546875,3.452175777140546,0.21233265314320104,1.6499412906797308,0.5746110882675438,5.694210072416061,0.1900196510910414,14
